ZIP3	NO2_avg	NO2_avg_2007_to_2016	O3_avg	O3_avg_2007_to_2016	pm25_avg	pm25_avg_2007_to_2016
773	10.4669775364587	8.806779752888154	38.0891580698492	37.29725527320692	10.8926132478804	10.321514627273391
774	12.3271747151515	9.52474613420611	36.7034176420226	36.00455757613708	11.6025113736198	11.10168762474942
775	13.373911446205	10.97049270700243	36.4244267018331	35.734985624445514	10.7077750310825	10.15329936918136
667	10.241245200495	8.58727910996436	41.0363539648713	40.33486987504356	9.83940427289392	9.112948122984022
776	11.0035600474816	9.489775423886607	36.7648518082816	36.22382820040228	9.80907638607298	9.202946606191565
668	12.5449162453405	10.900105566814528	40.9972793786956	40.63739664079908	8.16487221938186	7.433130708675385
770	24.8652041665161	21.9957280902672	35.6159659702697	35.21791973129293	12.605591301896	11.88239037521878
669	11.7025192571225	10.379617123739209	40.7747210293243	40.81499759374741	8.36975872725452	7.870587662802068
652	10.3118198439598	8.473168905167746	39.0054157123646	38.68156616224566	10.2056499294037	9.03952960538061
772	33.0987004799121	30.62236697853549	31.5935192005787	31.61569905204762	14.7888582199268	13.20934681222261
653	11.198053449296	9.748278551498904	39.6475231781284	39.38104858281367	9.79194152036132	8.755354236760969
654	6.83662819294942	6.547451872965474	39.3078384934966	39.10826778111118	9.94971236935872	8.748640222231405
546	8.42930187823982	7.911527601884705	37.4037936579168	37.504865717685	9.27280242542079	8.466314709952512
655	7.04132785121158	6.704053133865884	39.3786560479248	39.20595626035968	10.0017203361097	8.8191669134867
547	9.57571238926113	8.77409573988372	37.1467979611811	37.18075995861263	8.65880034158293	7.9760185982875536
548	8.65954445020143	8.507839958742949	36.0326131468011	35.82350023994477	7.17974881646214	6.553504978563905
650	8.01743699451703	7.140367160489048	39.0810457936437	38.8848543054674	10.175731965027	8.984321972771344
549	10.6332929888851	9.600720243937182	38.0209434477379	38.24437289611658	9.46138677243985	8.680143792557862
651	9.91656451230902	8.420082202429771	38.9676810467144	38.80242679844371	10.5580527296659	9.355507313148555
531	21.1544373808348	18.71872990859015	36.9514162181519	37.43832206067724	10.8436047344675	9.865983554418605
532	26.3806857287448	23.60509122728635	33.8925665062933	34.60047371477806	10.6374639377211	9.704004343332368
534	23.6609127302781	21.56581997207971	33.9711614885815	34.80445104950212	10.2554665361824	9.288036361663018
425	9.45869357593416	8.25698487718023	40.2458817906086	39.94669540598379	11.9683962081685	10.268863715428884
426	7.35762635933505	6.507841443066372	40.7578120305876	40.34915943872047	11.4451053825558	9.717117079565822
427	9.80038269560477	8.603610898863451	40.5511614192897	40.49081480888594	11.6395656718537	10.134921503928139
530	16.3871712643916	14.48166424570516	38.0744810355958	38.13092846680714	9.89714214649645	9.096065391854935
410	14.2035622570334	11.195333742152208	39.444888254068204	39.63731215675511	12.7613867304065	11.151265368653048
411	11.0911679621793	9.318808975176394	40.2108619823047	39.80915315077862	11.1865884110706	9.591618847585957
412	10.3914269388358	8.212914082616035	40.5661474717901	40.194134211466874	10.3364000800259	8.81423290317705
413	9.50009701224149	8.129738152346164	40.22973283551	39.95941014669672	10.5937394095431	8.918177281699016
777	12.6056983845291	10.578606689617576	37.1938903317029	36.59129798602226	9.90759599185579	9.42495083084292
778	10.0829191840323	8.166581537125086	38.3120528957679	37.72948408708785	10.9736826532925	10.416397825035768
779	9.90717199330905	7.6086886770050945	36.1167014077712	35.32041360851474	10.2939741111997	9.916297772783368
762	13.3003120444197	10.977188593007853	42.8652615795573	42.27344326541788	9.51245662639897	8.856505678609814
763	12.5579384360136	10.238598787029762	42.260299721853	41.77250591273331	8.46703890296483	7.846196522007838
764	11.1965137117874	8.938896637622198	41.8502334391794	41.169020587851875	9.17789001913155	8.32293067628426
656	8.37361179036304	7.547128135685849	40.0718710878167	39.74548342523755	9.81456408793486	8.737770492313183
765	8.91683881963012	7.197294433111781	40.1673235216522	39.97363755006903	9.6053835295571	9.064702263019628
657	8.74277014166181	7.886386662851964	40.061914263766	39.76847749217552	9.97861393583743	8.894790854992648
658	18.1938183369918	15.20698328324095	39.8338423637361	40.01907046797869	10.6167824556814	9.513231192023499
760	14.9633011755195	12.24497203299411	41.8390913887512	40.93773274935832	9.8497736808035	9.19288809130754
539	9.87772049500216	9.695400359476887	38.051771706435	38.2050133155942	9.31271435997751	8.70140518345329
761	22.4642788646597	19.914587780496518	41.2240835069475	40.26019040621999	10.5162979560858	9.84607713828295
641	24.6162149211966	23.15448187517505	38.3963501397567	38.20150806408909	10.5244045607102	9.405368309310996
535	12.2679110737892	11.600465516656037	38.0277816195326	38.22044388080077	10.7244455867254	9.811183616076692
644	13.9414416267309	12.601541889886594	39.423482287576	39.53784367571356	9.96440403588476	9.273993325543188
537	18.6948859301368	17.55591663106961	37.302324099355	37.80704218369433	11.1283291247896	10.253576743902759
538	10.682835194218	10.093466546172795	37.8199660426698	37.99436501497309	10.6436411718661	9.98196371206689
418	10.2692077567247	7.2414157909998025	40.7363211181413	40.44178381970974	9.57438800615976	8.063335491007258
640	15.7499226790358	14.122255517570041	39.8357723955124	39.55898298547709	10.2317357051388	9.231492716789987
520	10.233922910256	9.998218166489115	37.651711194433	37.851182749338406	10.3737736234988	9.861926484450667
521	10.2301075187946	9.920874762681445	37.5278820912605	37.67817084151034	9.69697106250657	9.048635853838555
522	11.5569668431974	11.084165055474857	37.0198012627517	37.36644383584179	10.1685397306622	9.747095802732137
414	9.52431063578841	8.236889859488329	40.7039873584898	40.27917775581292	10.4370957206822	8.931505116201606
894	11.8166550783616	9.463678829350075	44.0040975736562	43.96546573288298	3.43857797133365	3.486670030187317
523	11.4988042755664	11.065594556183244	36.9598410706164	37.32695606510071	10.1774743395869	9.748570824502181
415	11.1674970380708	7.588213096457128	40.2384750957215	40.12807221464378	9.4983991848101	7.981913239174979
895	15.8614611247397	14.597928446407341	44.734511123392	45.25341919024998	4.16362560176692	4.061702659627633
416	10.103038409503	7.443421188788401	40.012219456213	39.90146848392385	9.89662334368745	8.357837555951921
897	17.5396827982913	15.544402918567481	45.2417929686671	45.266309182898866	3.93064172095164	3.841136139649587
